datetime,household_id,hour,day,month,dayofweek,temperature,humidity,is_weekend,is_holiday,energy_kwh
2024-05-11 13:00:00,H08,13,11,5,5,33.03,54.1,1,0,2.802
2024-05-11 14:00:00,H08,14,11,5,5,31.25,54.9,1,0,2.748
2024-05-11 15:00:00,H08,15,11,5,5,33.4,56.4,1,0,2.513
2024-05-11 16:00:00,H08,16,11,5,5,30.25,50.3,1,0,2.726
2024-05-11 17:00:00,H08,17,11,5,5,28.0,54.2,1,0,1.913
2024-05-11 18:00:00,H08,18,11,5,5,28.21,60.0,1,0,2.222
2024-05-11 19:00:00,H08,19,11,5,5,28.08,59.1,1,0,2.192
2024-05-11 20:00:00,H08,20,11,5,5,26.81,54.2,1,0,1.582
2024-05-11 21:00:00,H08,21,11,5,5,22.63,60.6,1,0,1.747
2024-05-11 22:00:00,H08,22,11,5,5,25.11,55.6,1,0,0.874
2024-05-11 23:00:00,H08,23,11,5,5,21.2,60.9,1,0,0.518
2024-05-12 00:00:00,H08,0,12,5,6,21.34,62.5,1,0,1.137
2024-05-12 01:00:00,H08,1,12,5,6,26.24,54.0,1,0,0.885
2024-05-12 02:00:00,H08,2,12,5,6,21.23,57.9,1,0,0.395
2024-05-12 03:00:00,H08,3,12,5,6,20.8,60.0,1,0,0.059
2024-05-12 04:00:00,H08,4,12,5,6,26.95,54.6,1,0,0.026
2024-05-12 05:00:00,H08,5,12,5,6,26.29,54.4,1,0,-0.035
2024-05-12 06:00:00,H08,6,12,5,6,27.96,57.5,1,0,0.737
2024-05-12 07:00:00,H08,7,12,5,6,32.63,58.0,1,0,0.831
2024-05-12 08:00:00,H08,8,12,5,6,33.08,51.1,1,0,0.737
2024-05-12 09:00:00,H08,9,12,5,6,33.88,50.1,1,0,1.908
2024-05-12 10:00:00,H08,10,12,5,6,33.04,50.1,1,0,0.92
2024-05-12 11:00:00,H08,11,12,5,6,34.41,52.4,1,0,1.343
2024-05-12 12:00:00,H08,12,12,5,6,32.79,59.0,1,0,1.435
2024-05-12 13:00:00,H08,13,12,5,6,32.4,52.2,1,0,1.78
2024-05-12 14:00:00,H08,14,12,5,6,32.98,58.8,1,0,2.795
2024-05-12 15:00:00,H08,15,12,5,6,33.29,51.4,1,0,2.513
2024-05-12 16:00:00,H08,16,12,5,6,33.95,47.8,1,0,2.264
2024-05-12 17:00:00,H08,17,12,5,6,31.88,60.9,1,0,2.828
2024-05-12 18:00:00,H08,18,12,5,6,29.87,54.5,1,0,2.176
2024-05-12 19:00:00,H08,19,12,5,6,27.16,60.2,1,0,2.362
2024-05-12 20:00:00,H08,20,12,5,6,25.69,60.4,1,0,1.425
2024-05-12 21:00:00,H08,21,12,5,6,25.54,59.8,1,0,1.956
2024-05-12 22:00:00,H08,22,12,5,6,24.65,56.8,1,0,1.662
2024-05-12 23:00:00,H08,23,12,5,6,21.9,60.8,1,0,0.775
2024-05-13 00:00:00,H08,0,13,5,0,22.98,57.5,0,0,0.486
2024-05-13 01:00:00,H08,1,13,5,0,23.88,52.5,0,0,0.748
2024-05-13 02:00:00,H08,2,13,5,0,25.49,55.8,0,0,-0.045
2024-05-13 03:00:00,H08,3,13,5,0,25.01,60.7,0,0,-0.314
2024-05-13 04:00:00,H08,4,13,5,0,29.62,59.4,0,0,-0.056
2024-05-13 05:00:00,H08,5,13,5,0,26.27,61.1,0,0,-0.311
2024-05-13 06:00:00,H08,6,13,5,0,29.1,55.4,0,0,0.197
2024-05-13 07:00:00,H08,7,13,5,0,29.73,60.2,0,0,0.989
2024-05-13 08:00:00,H08,8,13,5,0,31.91,50.1,0,0,1.737
2024-05-13 09:00:00,H08,9,13,5,0,32.21,64.5,0,0,1.102
2024-05-13 10:00:00,H08,10,13,5,0,32.43,53.7,0,0,2.038
2024-05-13 11:00:00,H08,11,13,5,0,34.49,53.1,0,0,1.919
2024-05-13 12:00:00,H08,12,13,5,0,32.19,49.1,0,0,2.291
2024-05-13 13:00:00,H08,13,13,5,0,31.12,52.6,0,0,2.147
2024-05-13 14:00:00,H08,14,13,5,0,34.72,55.5,0,0,3.768
2024-05-13 15:00:00,H08,15,13,5,0,32.24,55.9,0,0,2.341
2024-05-13 16:00:00,H08,16,13,5,0,33.87,47.3,0,0,2.831
2024-05-13 17:00:00,H08,17,13,5,0,29.97,56.3,0,0,2.131
2024-05-13 18:00:00,H08,18,13,5,0,26.05,50.3,0,0,2.649
2024-05-13 19:00:00,H08,19,13,5,0,28.13,60.9,0,0,2.228
2024-05-13 20:00:00,H08,20,13,5,0,22.93,63.5,0,0,2.832
2024-05-13 21:00:00,H08,21,13,5,0,22.23,54.8,0,0,1.449
2024-05-13 22:00:00,H08,22,13,5,0,24.37,58.7,0,0,1.57
2024-05-13 23:00:00,H08,23,13,5,0,24.2,52.3,0,0,0.147
2024-05-14 00:00:00,H08,0,14,5,1,23.9,56.3,0,0,0.138
2024-05-14 01:00:00,H08,1,14,5,1,22.46,59.8,0,0,0.562
2024-05-14 02:00:00,H08,2,14,5,1,22.9,59.0,0,0,0.055
2024-05-14 03:00:00,H08,3,14,5,1,29.98,56.3,0,0,0.415
2024-05-14 04:00:00,H08,4,14,5,1,24.13,58.7,0,0,0.254
2024-05-14 05:00:00,H08,5,14,5,1,25.92,58.5,0,0,-0.189
2024-05-14 06:00:00,H08,6,14,5,1,31.27,51.9,0,0,-0.408
2024-05-14 07:00:00,H08,7,14,5,1,28.51,55.0,0,0,0.463
2024-05-14 08:00:00,H08,8,14,5,1,30.69,54.8,0,0,0.772
2024-05-14 09:00:00,H08,9,14,5,1,32.27,53.2,0,0,1.506
2024-05-14 10:00:00,H08,10,14,5,1,32.37,64.6,0,0,1.78
2024-05-14 11:00:00,H08,11,14,5,1,35.56,52.6,0,0,2.223
2024-05-14 12:00:00,H08,12,14,5,1,35.48,46.7,0,0,2.394
2024-05-14 13:00:00,H08,13,14,5,1,34.89,48.2,0,0,2.844
2024-05-14 14:00:00,H08,14,14,5,1,35.61,53.2,0,0,3.098
2024-05-14 15:00:00,H08,15,14,5,1,31.99,53.5,0,0,3.075
2024-05-14 16:00:00,H08,16,14,5,1,33.45,52.6,0,0,2.684
2024-05-14 17:00:00,H08,17,14,5,1,30.8,48.4,0,0,3.109
2024-05-14 18:00:00,H08,18,14,5,1,27.03,51.0,0,0,2.774
2024-05-14 19:00:00,H08,19,14,5,1,28.26,51.4,0,0,2.068
2024-05-14 20:00:00,H08,20,14,5,1,25.37,53.4,0,0,2.291
2024-05-14 21:00:00,H08,21,14,5,1,22.41,53.4,0,0,2.073
2024-05-14 22:00:00,H08,22,14,5,1,21.62,62.0,0,0,1.52
2024-05-14 23:00:00,H08,23,14,5,1,22.1,59.6,0,0,0.967
2024-05-15 00:00:00,H08,0,15,5,2,26.47,60.2,0,0,0.506
2024-05-15 01:00:00,H08,1,15,5,2,18.93,65.9,0,0,-0.044
2024-05-15 02:00:00,H08,2,15,5,2,23.85,59.0,0,0,0.402
2024-05-15 03:00:00,H08,3,15,5,2,26.1,53.8,0,0,-1.281
2024-05-15 04:00:00,H08,4,15,5,2,25.9,60.2,0,0,-0.257
2024-05-15 05:00:00,H08,5,15,5,2,26.74,51.3,0,0,0.291
2024-05-15 06:00:00,H08,6,15,5,2,27.21,54.2,0,0,0.102
2024-05-15 07:00:00,H08,7,15,5,2,32.61,52.8,0,0,0.421
2024-05-15 08:00:00,H08,8,15,5,2,30.35,55.6,0,0,1.204
2024-05-15 09:00:00,H08,9,15,5,2,29.99,59.7,0,0,0.488
2024-05-15 10:00:00,H08,10,15,5,2,32.1,50.4,0,0,2.044
2024-05-15 11:00:00,H08,11,15,5,2,33.97,47.6,0,0,2.576
2024-05-15 12:00:00,H08,12,15,5,2,32.28,60.0,0,0,2.196
2024-05-15 13:00:00,H08,13,15,5,2,34.23,56.9,0,0,2.163
2024-05-15 14:00:00,H08,14,15,5,2,32.91,65.6,0,0,2.364
2024-05-15 15:00:00,H08,15,15,5,2,32.86,47.4,0,0,3.375
2024-05-15 16:00:00,H08,16,15,5,2,33.69,53.8,0,0,2.622
2024-05-15 17:00:00,H08,17,15,5,2,26.74,50.8,0,0,1.968
2024-05-15 18:00:00,H08,18,15,5,2,27.91,62.6,0,0,2.018
2024-05-15 19:00:00,H08,19,15,5,2,25.77,49.7,0,0,2.536
2024-05-15 20:00:00,H08,20,15,5,2,24.86,53.7,0,0,1.503
2024-05-15 21:00:00,H08,21,15,5,2,25.34,58.5,0,0,0.683
2024-05-15 22:00:00,H08,22,15,5,2,24.3,58.4,0,0,1.228
2024-05-15 23:00:00,H08,23,15,5,2,20.78,59.5,0,0,0.634
2024-05-16 00:00:00,H08,0,16,5,3,21.49,61.1,0,0,0.197
2024-05-16 01:00:00,H08,1,16,5,3,25.83,61.3,0,0,-0.341
2024-05-16 02:00:00,H08,2,16,5,3,21.87,60.8,0,0,-0.634
2024-05-16 03:00:00,H08,3,16,5,3,26.36,55.2,0,0,0.079
2024-05-16 04:00:00,H08,4,16,5,3,22.69,55.3,0,0,0.37
2024-05-16 05:00:00,H08,5,16,5,3,24.44,59.0,0,0,1.338
2024-05-16 06:00:00,H08,6,16,5,3,29.58,57.0,0,0,-0.409
2024-05-16 07:00:00,H08,7,16,5,3,32.64,56.1,0,0,0.465
2024-05-16 08:00:00,H08,8,16,5,3,32.9,52.3,0,0,1.347
2024-05-16 09:00:00,H08,9,16,5,3,31.25,47.5,0,0,1.244
2024-05-16 10:00:00,H08,10,16,5,3,31.64,56.7,0,0,2.407
2024-05-16 11:00:00,H08,11,16,5,3,34.26,50.8,0,0,1.905
2024-05-16 12:00:00,H08,12,16,5,3,30.72,55.2,0,0,2.576
2024-05-16 13:00:00,H08,13,16,5,3,34.29,53.1,0,0,2.092
2024-05-16 14:00:00,H08,14,16,5,3,31.99,48.6,0,0,3.811
2024-05-16 15:00:00,H08,15,16,5,3,35.12,52.3,0,0,3.428
2024-05-16 16:00:00,H08,16,16,5,3,31.69,55.5,0,0,3.371
2024-05-16 17:00:00,H08,17,16,5,3,29.64,58.4,0,0,2.134
2024-05-16 18:00:00,H08,18,16,5,3,29.07,47.9,0,0,2.814
2024-05-16 19:00:00,H08,19,16,5,3,26.72,50.5,0,0,1.9
2024-05-16 20:00:00,H08,20,16,5,3,27.05,54.2,0,0,1.818
2024-05-16 21:00:00,H08,21,16,5,3,23.53,57.0,0,0,2.371
2024-05-16 22:00:00,H08,22,16,5,3,26.26,50.2,0,0,1.377
2024-05-16 23:00:00,H08,23,16,5,3,23.18,55.8,0,0,-0.648
2024-05-17 00:00:00,H08,0,17,5,4,25.16,52.2,0,0,0.654
2024-05-17 01:00:00,H08,1,17,5,4,25.21,52.8,0,0,0.392
2024-05-17 02:00:00,H08,2,17,5,4,24.6,57.9,0,0,0.202
2024-05-17 03:00:00,H08,3,17,5,4,26.37,54.5,0,0,-0.206
2024-05-17 04:00:00,H08,4,17,5,4,25.36,52.5,0,0,0.248
2024-05-17 05:00:00,H08,5,17,5,4,28.53,58.8,0,0,0.298
2024-05-17 06:00:00,H08,6,17,5,4,25.78,54.0,0,0,-0.054
2024-05-17 07:00:00,H08,7,17,5,4,28.05,61.4,0,0,0.481
2024-05-17 08:00:00,H08,8,17,5,4,30.84,47.2,0,0,1.247
2024-05-17 09:00:00,H08,9,17,5,4,28.79,58.2,0,0,1.526
2024-05-17 10:00:00,H08,10,17,5,4,33.15,53.3,0,0,1.551
2024-05-17 11:00:00,H08,11,17,5,4,37.31,50.1,0,0,3.538
2024-05-17 12:00:00,H08,12,17,5,4,32.38,52.9,0,0,2.454
2024-05-17 13:00:00,H08,13,17,5,4,33.57,53.0,0,0,2.566
2024-05-17 14:00:00,H08,14,17,5,4,31.26,55.0,0,0,2.327
2024-05-17 15:00:00,H08,15,17,5,4,34.14,58.0,0,0,3.739
2024-05-17 16:00:00,H08,16,17,5,4,30.76,54.0,0,0,3.332
2024-05-17 17:00:00,H08,17,17,5,4,29.93,59.9,0,0,1.827
2024-05-17 18:00:00,H08,18,17,5,4,28.28,54.6,0,0,2.119
2024-05-17 19:00:00,H08,19,17,5,4,26.9,56.9,0,0,2.14
2024-05-17 20:00:00,H08,20,17,5,4,23.95,57.1,0,0,2.722
2024-05-17 21:00:00,H08,21,17,5,4,25.45,50.3,0,0,1.822
2024-05-17 22:00:00,H08,22,17,5,4,23.86,54.9,0,0,0.971
2024-05-17 23:00:00,H08,23,17,5,4,21.15,65.7,0,0,0.314
2024-05-18 00:00:00,H08,0,18,5,5,20.35,56.4,1,0,0.47
2024-05-18 01:00:00,H08,1,18,5,5,23.53,61.4,1,0,0.611
2024-05-18 02:00:00,H08,2,18,5,5,23.79,49.4,1,0,0.675
2024-05-18 03:00:00,H08,3,18,5,5,22.75,57.0,1,0,-0.132
2024-05-18 04:00:00,H08,4,18,5,5,27.65,57.9,1,0,0.129
2024-05-18 05:00:00,H08,5,18,5,5,26.43,56.6,1,0,-0.412
2024-05-18 06:00:00,H08,6,18,5,5,29.66,56.6,1,0,0.31
2024-05-18 07:00:00,H08,7,18,5,5,28.44,45.8,1,0,0.563
2024-05-18 08:00:00,H08,8,18,5,5,30.48,50.6,1,0,0.658
2024-05-18 09:00:00,H08,9,18,5,5,31.1,51.9,1,0,0.297
2024-05-18 10:00:00,H08,10,18,5,5,32.3,49.8,1,0,1.714
2024-05-18 11:00:00,H08,11,18,5,5,33.89,52.5,1,0,2.581
2024-05-18 12:00:00,H08,12,18,5,5,33.17,46.1,1,0,1.87
2024-05-18 13:00:00,H08,13,18,5,5,34.61,51.3,1,0,2.196
2024-05-18 14:00:00,H08,14,18,5,5,30.9,62.3,1,0,2.406
2024-05-18 15:00:00,H08,15,18,5,5,30.89,53.1,1,0,3.003
2024-05-18 16:00:00,H08,16,18,5,5,31.77,47.5,1,0,2.665
2024-05-18 17:00:00,H08,17,18,5,5,31.57,58.2,1,0,2.714
2024-05-18 18:00:00,H08,18,18,5,5,28.82,53.2,1,0,3.091
2024-05-18 19:00:00,H08,19,18,5,5,28.71,49.4,1,0,2.418
2024-05-18 20:00:00,H08,20,18,5,5,24.56,56.9,1,0,1.975
2024-05-18 21:00:00,H08,21,18,5,5,24.25,55.7,1,0,1.203
2024-05-18 22:00:00,H08,22,18,5,5,25.36,57.8,1,0,0.674
2024-05-18 23:00:00,H08,23,18,5,5,23.18,58.5,1,0,0.242
2024-05-19 00:00:00,H08,0,19,5,6,22.84,60.6,1,0,0.535
2024-05-19 01:00:00,H08,1,19,5,6,23.14,59.0,1,0,-1.057
2024-05-19 02:00:00,H08,2,19,5,6,22.15,68.0,1,0,-0.933
2024-05-19 03:00:00,H08,3,19,5,6,23.23,55.6,1,0,-0.097
2024-05-19 04:00:00,H08,4,19,5,6,24.92,52.1,1,0,0.72
2024-05-19 05:00:00,H08,5,19,5,6,29.94,51.3,1,0,-0.417
2024-05-19 06:00:00,H08,6,19,5,6,27.9,60.5,1,0,1.563
2024-05-19 07:00:00,H08,7,19,5,6,29.32,48.6,1,0,0.752
2024-05-19 08:00:00,H08,8,19,5,6,32.36,57.6,1,0,0.728
2024-05-19 09:00:00,H08,9,19,5,6,32.18,62.4,1,0,0.931
2024-05-19 10:00:00,H08,10,19,5,6,32.13,59.4,1,0,1.164
2024-05-19 11:00:00,H08,11,19,5,6,33.33,51.5,1,0,1.912
2024-05-19 12:00:00,H08,12,19,5,6,32.03,56.6,1,0,2.114
2024-05-19 13:00:00,H08,13,19,5,6,31.33,57.8,1,0,2.607
2024-05-19 14:00:00,H08,14,19,5,6,34.73,50.9,1,0,2.801
2024-05-19 15:00:00,H08,15,19,5,6,32.76,49.2,1,0,3.118
2024-05-19 16:00:00,H08,16,19,5,6,27.67,55.9,1,0,2.17
2024-05-19 17:00:00,H08,17,19,5,6,31.39,57.8,1,0,2.476
2024-05-19 18:00:00,H08,18,19,5,6,28.28,61.2,1,0,2.759
2024-05-19 19:00:00,H08,19,19,5,6,26.9,56.9,1,0,1.939
2024-05-19 20:00:00,H08,20,19,5,6,27.82,55.2,1,0,2.828
2024-05-19 21:00:00,H08,21,19,5,6,23.35,57.8,1,0,1.1
2024-05-19 22:00:00,H08,22,19,5,6,24.43,65.4,1,0,0.629
2024-05-19 23:00:00,H08,23,19,5,6,26.41,57.5,1,0,-0.06
2024-05-20 00:00:00,H08,0,20,5,0,23.13,61.3,0,0,-0.073
2024-05-20 01:00:00,H08,1,20,5,0,23.07,63.1,0,0,0.27
2024-05-20 02:00:00,H08,2,20,5,0,27.29,55.3,0,0,-0.136
2024-05-20 03:00:00,H08,3,20,5,0,24.15,55.4,0,0,-0.615
2024-05-20 04:00:00,H08,4,20,5,0,27.4,57.1,0,0,0.879
2024-05-20 05:00:00,H08,5,20,5,0,25.06,54.4,0,0,0.354
2024-05-20 06:00:00,H08,6,20,5,0,30.09,52.9,0,0,-0.054
2024-05-20 07:00:00,H08,7,20,5,0,28.96,47.3,0,0,-0.418
2024-05-20 08:00:00,H08,8,20,5,0,32.8,57.7,0,0,0.696
2024-05-20 09:00:00,H08,9,20,5,0,31.21,50.8,0,0,1.187
2024-05-20 10:00:00,H08,10,20,5,0,33.93,57.9,0,0,1.789
2024-05-20 11:00:00,H08,11,20,5,0,30.02,51.2,0,0,2.235
2024-05-20 12:00:00,H08,12,20,5,0,33.46,47.8,0,0,2.887
2024-05-20 13:00:00,H08,13,20,5,0,33.63,46.2,0,0,1.118
2024-05-20 14:00:00,H08,14,20,5,0,31.21,45.5,0,0,2.494
2024-05-20 15:00:00,H08,15,20,5,0,32.26,60.1,0,0,3.502
2024-05-20 16:00:00,H08,16,20,5,0,35.97,55.1,0,0,2.605
2024-05-20 17:00:00,H08,17,20,5,0,28.12,56.6,0,0,2.185
2024-05-20 18:00:00,H08,18,20,5,0,29.48,60.8,0,0,2.101
2024-05-20 19:00:00,H08,19,20,5,0,26.3,53.2,0,0,2.315
2024-05-20 20:00:00,H08,20,20,5,0,28.33,51.8,0,0,2.915
2024-05-20 21:00:00,H08,21,20,5,0,25.6,57.8,0,0,0.845
2024-05-20 22:00:00,H08,22,20,5,0,23.43,56.1,0,0,2.187
2024-05-20 23:00:00,H08,23,20,5,0,24.06,62.9,0,0,-0.055
2024-05-21 00:00:00,H08,0,21,5,1,26.71,69.0,0,0,0.441
2024-05-21 01:00:00,H08,1,21,5,1,22.97,62.9,0,0,0.179
2024-05-21 02:00:00,H08,2,21,5,1,25.94,58.3,0,0,-0.163
2024-05-21 03:00:00,H08,3,21,5,1,23.19,58.6,0,0,0.288
2024-05-21 04:00:00,H08,4,21,5,1,26.91,63.2,0,0,1.061
2024-05-21 05:00:00,H08,5,21,5,1,27.2,56.7,0,0,-0.239
2024-05-21 06:00:00,H08,6,21,5,1,30.81,56.9,0,0,1.171
2024-05-21 07:00:00,H08,7,21,5,1,29.86,51.1,0,0,1.115
2024-05-21 08:00:00,H08,8,21,5,1,33.45,51.3,0,0,1.169
2024-05-21 09:00:00,H08,9,21,5,1,30.75,56.6,0,0,1.739
2024-05-21 10:00:00,H08,10,21,5,1,30.83,59.3,0,0,2.341
2024-05-21 11:00:00,H08,11,21,5,1,31.75,53.4,0,0,2.232
2024-05-21 12:00:00,H08,12,21,5,1,34.5,54.7,0,0,2.84
2024-05-21 13:00:00,H08,13,21,5,1,31.55,50.1,0,0,3.299
2024-05-21 14:00:00,H08,14,21,5,1,28.99,57.2,0,0,3.367
2024-05-21 15:00:00,H08,15,21,5,1,31.59,58.6,0,0,2.579
2024-05-21 16:00:00,H08,16,21,5,1,31.45,54.5,0,0,2.617
2024-05-21 17:00:00,H08,17,21,5,1,29.14,54.8,0,0,1.862
2024-05-21 18:00:00,H08,18,21,5,1,26.63,54.9,0,0,2.869
2024-05-21 19:00:00,H08,19,21,5,1,29.47,53.4,0,0,2.047
2024-05-21 20:00:00,H08,20,21,5,1,27.62,61.6,0,0,0.81
2024-05-21 21:00:00,H08,21,21,5,1,25.74,55.0,0,0,2.687
2024-05-21 22:00:00,H08,22,21,5,1,26.67,56.5,0,0,1.469
2024-05-21 23:00:00,H08,23,21,5,1,22.21,55.2,0,0,0.593
2024-05-22 00:00:00,H08,0,22,5,2,23.28,58.2,0,0,1.004
2024-05-22 01:00:00,H08,1,22,5,2,25.94,61.0,0,0,0.034
2024-05-22 02:00:00,H08,2,22,5,2,24.62,53.2,0,0,-0.164
2024-05-22 03:00:00,H08,3,22,5,2,28.19,52.1,0,0,-0.229
2024-05-22 04:00:00,H08,4,22,5,2,23.01,64.5,0,0,0.296
2024-05-22 05:00:00,H08,5,22,5,2,24.09,55.8,0,0,0.096
2024-05-22 06:00:00,H08,6,22,5,2,27.77,59.5,0,0,0.409
2024-05-22 07:00:00,H08,7,22,5,2,31.0,52.6,0,0,0.585
2024-05-22 08:00:00,H08,8,22,5,2,32.44,50.7,0,0,2.315
2024-05-22 09:00:00,H08,9,22,5,2,31.77,63.1,0,0,1.701
2024-05-22 10:00:00,H08,10,22,5,2,34.85,51.8,0,0,1.208
2024-05-22 11:00:00,H08,11,22,5,2,34.24,55.5,0,0,1.931
2024-05-22 12:00:00,H08,12,22,5,2,33.78,52.6,0,0,2.51
2024-05-22 13:00:00,H08,13,22,5,2,35.88,51.3,0,0,3.689
2024-05-22 14:00:00,H08,14,22,5,2,33.11,58.5,0,0,2.606
2024-05-22 15:00:00,H08,15,22,5,2,30.89,53.1,0,0,2.791
2024-05-22 16:00:00,H08,16,22,5,2,30.77,50.8,0,0,2.569
2024-05-22 17:00:00,H08,17,22,5,2,28.12,54.8,0,0,1.495
2024-05-22 18:00:00,H08,18,22,5,2,28.3,56.1,0,0,2.863
2024-05-22 19:00:00,H08,19,22,5,2,25.89,55.2,0,0,1.372
2024-05-22 20:00:00,H08,20,22,5,2,23.76,55.5,0,0,1.771
2024-05-22 21:00:00,H08,21,22,5,2,24.26,52.8,0,0,0.95
2024-05-22 22:00:00,H08,22,22,5,2,21.62,57.1,0,0,1.719
2024-05-22 23:00:00,H08,23,22,5,2,25.18,51.6,0,0,0.75
2024-05-23 00:00:00,H08,0,23,5,3,24.81,53.7,0,0,0.565
2024-05-23 01:00:00,H08,1,23,5,3,25.66,60.3,0,0,1.005
2024-05-23 02:00:00,H08,2,23,5,3,23.37,62.6,0,0,0.166
2024-05-23 03:00:00,H08,3,23,5,3,25.94,57.2,0,0,0.212
2024-05-23 04:00:00,H08,4,23,5,3,24.11,51.9,0,0,0.641
2024-05-23 05:00:00,H08,5,23,5,3,26.34,54.9,0,0,0.358
2024-05-23 06:00:00,H08,6,23,5,3,30.51,59.3,0,0,0.255
2024-05-23 07:00:00,H08,7,23,5,3,32.07,55.8,0,0,0.633
2024-05-23 08:00:00,H08,8,23,5,3,31.38,49.6,0,0,1.174
2024-05-23 09:00:00,H08,9,23,5,3,33.42,56.5,0,0,1.279
2024-05-23 10:00:00,H08,10,23,5,3,32.57,52.2,0,0,1.499
2024-05-23 11:00:00,H08,11,23,5,3,35.3,49.8,0,0,2.674
2024-05-23 12:00:00,H08,12,23,5,3,32.02,55.3,0,0,2.445
2024-05-23 13:00:00,H08,13,23,5,3,33.71,52.8,0,0,3.059
2024-05-23 14:00:00,H08,14,23,5,3,35.12,59.4,0,0,3.98
2024-05-23 15:00:00,H08,15,23,5,3,31.29,57.2,0,0,2.134
2024-05-23 16:00:00,H08,16,23,5,3,31.14,54.1,0,0,2.167
2024-05-23 17:00:00,H08,17,23,5,3,30.73,57.2,0,0,1.364
2024-05-23 18:00:00,H08,18,23,5,3,30.35,51.2,0,0,2.422
2024-05-23 19:00:00,H08,19,23,5,3,26.03,63.2,0,0,1.733
2024-05-23 20:00:00,H08,20,23,5,3,26.84,58.1,0,0,1.777
2024-05-23 21:00:00,H08,21,23,5,3,26.89,65.7,0,0,1.19
2024-05-23 22:00:00,H08,22,23,5,3,26.09,54.0,0,0,1.298
2024-05-23 23:00:00,H08,23,23,5,3,23.75,49.9,0,0,1.223
2024-05-24 00:00:00,H08,0,24,5,4,23.03,57.6,0,0,0.828
2024-05-24 01:00:00,H08,1,24,5,4,23.81,49.5,0,0,0.78
2024-05-24 02:00:00,H08,2,24,5,4,23.06,67.7,0,0,0.618
2024-05-24 03:00:00,H08,3,24,5,4,26.09,56.7,0,0,0.327
2024-05-24 04:00:00,H08,4,24,5,4,26.4,51.6,0,0,-0.208
2024-05-24 05:00:00,H08,5,24,5,4,22.97,56.1,0,0,0.932
2024-05-24 06:00:00,H08,6,24,5,4,29.31,48.8,0,0,0.5
2024-05-24 07:00:00,H08,7,24,5,4,29.07,51.7,0,0,-0.262
2024-05-24 08:00:00,H08,8,24,5,4,31.46,60.9,0,0,0.327
2024-05-24 09:00:00,H08,9,24,5,4,34.93,54.5,0,0,0.987
2024-05-24 10:00:00,H08,10,24,5,4,31.35,56.7,0,0,1.522
2024-05-24 11:00:00,H08,11,24,5,4,32.78,54.9,0,0,0.613
2024-05-24 12:00:00,H08,12,24,5,4,33.24,53.4,0,0,2.728
2024-05-24 13:00:00,H08,13,24,5,4,31.15,48.6,0,0,2.104
2024-05-24 14:00:00,H08,14,24,5,4,33.17,54.6,0,0,2.903
2024-05-24 15:00:00,H08,15,24,5,4,32.98,62.8,0,0,2.582
2024-05-24 16:00:00,H08,16,24,5,4,30.47,58.6,0,0,2.606
2024-05-24 17:00:00,H08,17,24,5,4,30.95,56.0,0,0,1.766
2024-05-24 18:00:00,H08,18,24,5,4,31.34,53.4,0,0,3.334
2024-05-24 19:00:00,H08,19,24,5,4,26.12,53.9,0,0,2.011
2024-05-24 20:00:00,H08,20,24,5,4,25.89,70.7,0,0,1.825
2024-05-24 21:00:00,H08,21,24,5,4,24.6,60.8,0,0,2.667
2024-05-24 22:00:00,H08,22,24,5,4,27.52,56.4,0,0,1.332
2024-05-24 23:00:00,H08,23,24,5,4,24.86,56.7,0,0,1.094
2024-05-25 00:00:00,H08,0,25,5,5,25.59,53.7,1,0,-0.221
2024-05-25 01:00:00,H08,1,25,5,5,23.49,64.5,1,0,-0.393
2024-05-25 02:00:00,H08,2,25,5,5,27.57,57.2,1,0,-0.934
2024-05-25 03:00:00,H08,3,25,5,5,26.93,58.9,1,0,-0.811
2024-05-25 04:00:00,H08,4,25,5,5,24.55,52.9,1,0,0.387
2024-05-25 05:00:00,H08,5,25,5,5,25.22,59.5,1,0,-0.102
2024-05-25 06:00:00,H08,6,25,5,5,28.76,55.5,1,0,0.515
2024-05-25 07:00:00,H08,7,25,5,5,30.9,56.1,1,0,0.9
2024-05-25 08:00:00,H08,8,25,5,5,30.5,53.5,1,0,1.444
2024-05-25 09:00:00,H08,9,25,5,5,30.88,54.1,1,0,0.386
2024-05-25 10:00:00,H08,10,25,5,5,34.73,54.7,1,0,1.812
2024-05-25 11:00:00,H08,11,25,5,5,34.14,49.2,1,0,1.387
2024-05-25 12:00:00,H08,12,25,5,5,33.52,49.3,1,0,2.191
2024-05-25 13:00:00,H08,13,25,5,5,32.17,46.9,1,0,2.274
2024-05-25 14:00:00,H08,14,25,5,5,32.87,54.1,1,0,2.448
2024-05-25 15:00:00,H08,15,25,5,5,30.84,56.3,1,0,3.66
2024-05-25 16:00:00,H08,16,25,5,5,32.81,49.7,1,0,2.696
2024-05-25 17:00:00,H08,17,25,5,5,31.3,49.2,1,0,2.437
2024-05-25 18:00:00,H08,18,25,5,5,26.96,56.2,1,0,2.543
2024-05-25 19:00:00,H08,19,25,5,5,25.72,59.8,1,0,2.613
2024-05-25 20:00:00,H08,20,25,5,5,28.51,49.0,1,0,2.091
2024-05-25 21:00:00,H08,21,25,5,5,26.57,54.8,1,0,2.492
2024-05-25 22:00:00,H08,22,25,5,5,25.58,61.7,1,0,1.477
2024-05-25 23:00:00,H08,23,25,5,5,25.89,53.9,1,0,0.916
